Mchirp q EOS_ID alpha zeta L
0.118632543996399153E+01 0.106771120865991431E+01 0.475277278088269213E+04 -0.172957610407097317E+01 0.200435162300180714E+00 0.139794216899064985E+02
0.118884586779248091E+01 0.110028366282709911E+01 0.487670607667114018E+04 -0.164207319581877575E+01 0.158697217313650718E+00 0.139794727956386460E+02
0.118884586779248091E+01 0.110028366282709911E+01 0.487670607667114018E+04 -0.164207319581877575E+01 0.158697217313650718E+00 0.139794727956386460E+02
0.118676202435231004E+01 0.127645633845623463E+01 0.479309815586345576E+04 -0.183636629945577989E+01 0.368053941089660996E+00 0.139796092754999748E+02
0.118676202435231004E+01 0.127645633845623463E+01 0.479309815586345576E+04 -0.183636629945577989E+01 0.368053941089660996E+00 0.139796092754999748E+02
0.119074010825532972E+01 0.113390898566889642E+01 0.471703307765875525E+04 -0.153354792127526784E+01 0.923551118315688174E-01 0.139797765531803027E+02
0.118685700984195730E+01 0.135771062490102756E+01 0.354227867847373318E+04 -0.138359213376727030E+01 0.917593682896217233E-01 0.139800941722616408E+02
0.119017046960588835E+01 0.107590088772026649E+01 0.384088869289324566E+04 -0.136437442051872293E+01 0.300650042228903965E-01 0.139804139157939105E+02
0.118683335206022122E+01 0.126672739239238430E+01 0.381205322141982424E+04 -0.142350593741068732E+01 0.112830807144576051E+00 0.139804526465781063E+02
0.118683335206022122E+01 0.126672739239238430E+01 0.381205322141982424E+04 -0.142350593741068732E+01 0.112830807144576051E+00 0.139804526465781063E+02
0.118851692849193102E+01 0.105467290641338485E+01 0.426248007644940844E+04 -0.149237191288942306E+01 0.196664343168285488E+00 0.139804729227906215E+02
0.118820598577904080E+01 0.135947597935823206E+01 0.421217201334216043E+04 -0.151535011175406753E+01 0.413876886351168594E+00 0.139809138845088388E+02
0.118820598577904080E+01 0.135947597935823206E+01 0.421217201334216043E+04 -0.151535011175406753E+01 0.413876886351168594E+00 0.139809138845088388E+02
0.119111387936057311E+01 0.110016248054105081E+01 0.444139518398043401E+04 -0.165128063486089882E+01 0.391450729178145718E+00 0.139810089040800687E+02
0.118820348142012744E+01 0.104949960859380087E+01 0.434211941266870781E+04 -0.160153438058064856E+01 0.281518250268693315E+00 0.139815970456971108E+02
0.118968593129142008E+01 0.100228626364504914E+01 0.479858034785323434E+04 -0.183420861384780465E+01 0.193329740436913727E+00 0.139819711531488373E+02
0.118589732064466014E+01 0.115352265463453763E+01 0.456364789522335377E+04 -0.161058709610145634E+01 0.186243089493868558E+00 0.139820142322027294E+02
0.118840094803749752E+01 0.102661025370941839E+01 0.448356803641375609E+04 -0.191380167848589999E+01 0.241811352358466375E+00 0.139820496539727941E+02
0.118768420256252250E+01 0.127725047060572638E+01 0.399861032082601696E+04 -0.148174236491486422E+01 0.437062323613153281E+00 0.139821708453907920E+02
0.118768420256252250E+01 0.127725047060572638E+01 0.399861032082601696E+04 -0.148174236491486422E+01 0.437062323613153281E+00 0.139821708453907920E+02
0.118491112658870401E+01 0.126102931774805960E+01 0.376311121580008103E+04 -0.133464875082498446E+01 0.111860686807054979E+00 0.139824947209028476E+02
0.118571454520492292E+01 0.109594488462271400E+01 0.431653578837596797E+04 -0.151858318593007868E+01 0.343468044733957700E+00 0.139825218526242665E+02
0.119040429642656354E+01 0.132129644779465671E+01 0.408125697126757950E+04 -0.146190859539088303E+01 0.117485778763838436E+00 0.139825379194539821E+02
0.119040429642656354E+01 0.132129644779465671E+01 0.408125697126757950E+04 -0.146190859539088303E+01 0.117485778763838436E+00 0.139825379194539821E+02
0.118780688529629685E+01 0.133363257087402953E+01 0.348815406569045581E+04 -0.144105074893087304E+01 0.361885318291821856E+00 0.139825915296124990E+02
0.118780688529629685E+01 0.133363257087402953E+01 0.348815406569045581E+04 -0.144105074893087304E+01 0.361885318291821856E+00 0.139825915296124990E+02
0.118664372237445503E+01 0.115912515592187426E+01 0.363688494332155233E+04 -0.132432242386128896E+01 0.988428189202621155E-01 0.139827811611482353E+02
0.118780194561935160E+01 0.128110260621321692E+01 0.480883088410566052E+04 -0.169501687857854910E+01 0.242823362019205513E+00 0.139838104003542671E+02
0.118808078293462560E+01 0.104151644568878932E+01 0.432169070726615337E+04 -0.167810164104694115E+01 0.342864318277922686E+00 0.139839683689168162E+02
0.118620274478827858E+01 0.106872096450470466E+01 0.459735806861020410E+04 -0.159294560950236130E+01 0.197538756966775697E+00 0.139843351458207952E+02
0.118620274478827858E+01 0.106872096450470466E+01 0.459735806861020410E+04 -0.159294560950236130E+01 0.197538756966775697E+00 0.139843351458207952E+02
0.118724898063856044E+01 0.108231872174402266E+01 0.379220580836579938E+04 -0.139637235018005224E+01 0.246411316103087752E+00 0.139850021092425116E+02
0.119046402461099188E+01 0.104461051943059169E+01 0.434373573489952560E+04 -0.141930959955192071E+01 0.647125748378242077E-01 0.139851059045846764E+02
0.118847166368605084E+01 0.119403163801637247E+01 0.494213815619978686E+04 -0.176012573295868791E+01 0.152544297951455993E+00 0.139851274513386983E+02
0.118847166368605084E+01 0.119403163801637247E+01 0.494213815619978686E+04 -0.176012573295868791E+01 0.152544297951455993E+00 0.139851274513386983E+02
0.118896371883325491E+01 0.106972673781128425E+01 0.410221060915680755E+04 -0.142459851054496811E+01 0.446335431905508118E+00 0.139852089426553832E+02
0.118896371883325491E+01 0.106972673781128425E+01 0.410221060915680755E+04 -0.142459851054496811E+01 0.446335431905508118E+00 0.139852089426553832E+02
0.118501743991251085E+01 0.103448971233751363E+01 0.442049002966937587E+04 -0.164696050219439072E+01 0.270718054760796079E+00 0.139852947771820588E+02
0.118794555256660783E+01 0.142257209429940090E+01 0.399480728796481435E+04 -0.146842911375058871E+01 0.163857662928492992E+00 0.139853255908342540E+02
0.118769227876210048E+01 0.120140869107323356E+01 0.431240387205803199E+04 -0.157655205087537387E+01 0.257013452050123714E+00 0.139860292598569576E+02
0.118622673097908682E+01 0.100190331319748527E+01 0.442217966031481228E+04 -0.162224535292035510E+01 0.408637177911753469E+00 0.139863433931164298E+02
0.118622673097908682E+01 0.100190331319748527E+01 0.442217966031481228E+04 -0.162224535292035510E+01 0.408637177911753469E+00 0.139863433931164298E+02
0.118612207464278763E+01 0.119778414997540006E+01 0.421984591312811517E+04 -0.145197159821638433E+01 0.184257193641116229E+00 0.139870468751159791E+02
0.118607303424377930E+01 0.102174759928128078E+01 0.465503226015445034E+04 -0.138081512090263514E+01 0.785032517659881995E-01 0.139872487010740532E+02
0.118607303424377930E+01 0.102174759928128078E+01 0.465503226015445034E+04 -0.138081512090263514E+01 0.785032517659881995E-01 0.139872487010740532E+02
0.119122243922246218E+01 0.101971887439243503E+01 0.481080990328781900E+04 -0.188495935215409482E+01 0.274358383679123685E+00 0.139873892364400962E+02
0.119122243922246218E+01 0.101971887439243503E+01 0.481080990328781900E+04 -0.188495935215409482E+01 0.274358383679123685E+00 0.139873892364400962E+02
0.119046754415738265E+01 0.111868315096707427E+01 0.427630819022989363E+04 -0.143991661350023281E+01 0.140906556711051012E+00 0.139874344564765476E+02
0.118908908488962983E+01 0.105653284173585460E+01 0.395493427242002099E+04 -0.147700554970788045E+01 0.382948414965463835E+00 0.139874518081777399E+02
0.118842814806877639E+01 0.107218283869306408E+01 0.498938659175167959E+04 -0.180225973129285300E+01 0.178006147267276510E+00 0.139874925487077881E+02
0.118842814806877639E+01 0.107218283869306408E+01 0.498938659175167959E+04 -0.180225973129285300E+01 0.178006147267276510E+00 0.139874925487077881E+02
0.118558962208262142E+01 0.103514212005141415E+01 0.442222462424409241E+04 -0.165551142596481382E+01 0.300426788702835623E+00 0.139877554184493889E+02
0.118558962208262142E+01 0.103514212005141415E+01 0.442222462424409241E+04 -0.165551142596481382E+01 0.300426788702835623E+00 0.139877554184493889E+02
0.118816482850516048E+01 0.109139259571620895E+01 0.390323220934595611E+04 -0.156689285306481785E+01 0.282427604625295703E+00 0.139880430448794222E+02
0.118863019750423260E+01 0.118669385988272746E+01 0.359432997245128945E+04 -0.148797151841443509E+01 0.204527654378463368E-01 0.139880948630465749E+02
0.118695214972345053E+01 0.106664545453198278E+01 0.363596245849795559E+04 -0.141944642152352785E+01 0.388392299801208596E+00 0.139886270213239943E+02
0.118753975451637950E+01 0.100733872535636482E+01 0.451406023459289281E+04 -0.189881297657650894E+01 0.379495768787919407E+00 0.139891300072745324E+02
0.118753975451637950E+01 0.100733872535636482E+01 0.451406023459289281E+04 -0.189881297657650894E+01 0.379495768787919407E+00 0.139891300072745324E+02
0.118729300025394902E+01 0.104086101929472918E+01 0.374224879836314676E+04 -0.141901224399800752E+01 0.422925408772788947E+00 0.139892862365292423E+02
0.118663304697076621E+01 0.126756350325705602E+01 0.430489704032880491E+04 -0.144867065056507771E+01 0.306250809171875003E-02 0.139893215194875413E+02
0.118831830891397350E+01 0.115210041097963245E+01 0.443790117247348553E+04 -0.142807188782497452E+01 0.125468909351511754E+00 0.139893500388310272E+02
0.118872732998188146E+01 0.124257132651891711E+01 0.461765474059705775E+04 -0.155201526295449388E+01 0.327559933570729100E+00 0.139893822616528318E+02
0.118872732998188146E+01 0.124257132651891711E+01 0.461765474059705775E+04 -0.155201526295449388E+01 0.327559933570729100E+00 0.139893822616528318E+02
0.118936094861982378E+01 0.114526604760245054E+01 0.432340526056862655E+04 -0.155858485597734875E+01 0.419722048375221812E+00 0.139894293965454963E+02
0.119030757558862166E+01 0.109844648424543090E+01 0.421335333474546860E+04 -0.135219693689920351E+01 0.585012082748838924E-01 0.139894809536969582E+02
0.118808729558155934E+01 0.100504082003907347E+01 0.434574718766755905E+04 -0.157350076191561383E+01 0.183933871600922838E+00 0.139895698185278423E+02
0.119058315426382966E+01 0.100645244698261083E+01 0.431991572440303753E+04 -0.141142958948237784E+01 0.662811953592939151E-01 0.139896520695900115E+02
0.119058315426382966E+01 0.100645244698261083E+01 0.431991572440303753E+04 -0.141142958948237784E+01 0.662811953592939151E-01 0.139896520695900115E+02
0.118599884695113134E+01 0.107630368520945496E+01 0.395379207762207579E+04 -0.145091269370887210E+01 0.388419385623011648E+00 0.139897097616505111E+02
0.118599884695113134E+01 0.107630368520945496E+01 0.395379207762207579E+04 -0.145091269370887210E+01 0.388419385623011648E+00 0.139897097616505111E+02
0.118775314476066263E+01 0.108365395759308547E+01 0.491907083749155845E+04 -0.186016826212843767E+01 0.170832209865893647E+00 0.139902759543134785E+02
0.118775314476066263E+01 0.108365395759308547E+01 0.491907083749155845E+04 -0.186016826212843767E+01 0.170832209865893647E+00 0.139902759543134785E+02
0.118857645551454882E+01 0.119555697504114899E+01 0.303494378039452658E+04 -0.138505903015630194E+01 0.406241844974664229E-01 0.139904680953850420E+02
0.119023702925384334E+01 0.114732929892795599E+01 0.486874921407002330E+04 -0.170271169707633829E+01 0.221604865115446276E+00 0.139906941679295578E+02
0.118858859807831152E+01 0.115859140400670579E+01 0.462413928174898592E+04 -0.144462422923900125E+01 0.335343106307660621E-01 0.139910277451659084E+02
0.118858859807831152E+01 0.115859140400670579E+01 0.462413928174898592E+04 -0.144462422923900125E+01 0.335343106307660621E-01 0.139910277451659084E+02
0.118762091783596757E+01 0.111643695941281296E+01 0.495551132167322976E+04 -0.155021790677786875E+01 0.998375342490426254E-01 0.139911427842413261E+02
0.118562190415984392E+01 0.114697752103419948E+01 0.425812875317203179E+04 -0.154820685479631548E+01 0.280370954332340827E+00 0.139913549232702223E+02
0.119128722180022861E+01 0.118238251249626258E+01 0.413788276593823593E+04 -0.146141613355126720E+01 0.298005295353295896E+00 0.139914916803344020E+02
0.119063527276349390E+01 0.113491403700117943E+01 0.397362484716660902E+04 -0.135740125054214245E+01 0.366059923162437018E-01 0.139917347886995138E+02
0.119063527276349390E+01 0.113491403700117943E+01 0.397362484716660902E+04 -0.135740125054214245E+01 0.366059923162437018E-01 0.139917347886995138E+02
0.118566296513896097E+01 0.103164596794984820E+01 0.387111959792019161E+04 -0.142935374345073196E+01 0.247714950975743281E-01 0.139921267062229138E+02
0.118697239367365648E+01 0.128792919510204662E+01 0.487160909285493562E+04 -0.185644631689986905E+01 0.200970807983613636E+00 0.139921339301272774E+02
0.118697239367365648E+01 0.128792919510204662E+01 0.487160909285493562E+04 -0.185644631689986905E+01 0.200970807983613636E+00 0.139921339301272774E+02
0.118876835465173647E+01 0.105750454769531754E+01 0.485282202911824697E+04 -0.150304859446333650E+01 0.946301820009392558E-01 0.139921758166103256E+02
0.118876835465173647E+01 0.105750454769531754E+01 0.485282202911824697E+04 -0.150304859446333650E+01 0.946301820009392558E-01 0.139921758166103256E+02
0.118557332165266138E+01 0.122773185926716977E+01 0.456517396203391854E+04 -0.169714674218731076E+01 0.404223622418608042E+00 0.139924255851611683E+02
0.118673405315956537E+01 0.112474803540608703E+01 0.444361288233348387E+04 -0.165947198105268656E+01 0.296789277665470530E+00 0.139925056848701352E+02
0.118725041529759845E+01 0.103655834013065018E+01 0.398930051724972600E+04 -0.145543755371044048E+01 0.287792808306417958E+00 0.139926143973624413E+02
0.118790690688167966E+01 0.116893027782371872E+01 0.423041393234160660E+04 -0.156680117413188347E+01 0.397043802197655393E+00 0.139926356155999834E+02
0.118846011639760651E+01 0.114533911063749461E+01 0.306368222667699911E+04 -0.133916756092721956E+01 0.357288434907584718E+00 0.139926607045668110E+02
0.118846011639760651E+01 0.114533911063749461E+01 0.306368222667699911E+04 -0.133916756092721956E+01 0.357288434907584718E+00 0.139926607045668110E+02
0.118929279148788214E+01 0.128641495092063529E+01 0.284095488844739612E+04 -0.143265919092348382E+01 0.422644738071141945E+00 0.139930037770840219E+02
0.118613661180508645E+01 0.111584809069689550E+01 0.361266893824650060E+04 -0.146760623927955414E+01 0.451780916748412522E-03 0.139930920351753354E+02
0.118951902541179488E+01 0.105988776509993077E+01 0.431913835536719398E+04 -0.153401470941151663E+01 0.261807719634571168E+00 0.139935931933140623E+02
0.118951902541179488E+01 0.105988776509993077E+01 0.431913835536719398E+04 -0.153401470941151663E+01 0.261807719634571168E+00 0.139935931933140623E+02
0.118774797231208984E+01 0.107988506830647579E+01 0.455271064067204225E+04 -0.137984858962134105E+01 0.476886911589432597E-01 0.139936553596560902E+02
0.118774797231208984E+01 0.107988506830647579E+01 0.455271064067204225E+04 -0.137984858962134105E+01 0.476886911589432597E-01 0.139936553596560902E+02
0.118619232165289934E+01 0.116616007654920706E+01 0.409564859345812420E+04 -0.144237612580724361E+01 0.670148116077757955E-01 0.139937919416986851E+02
0.118619232165289934E+01 0.116616007654920706E+01 0.409564859345812420E+04 -0.144237612580724361E+01 0.670148116077757955E-01 0.139937919416986851E+02
0.118791660969528268E+01 0.113546636168406634E+01 0.451400166691851155E+04 -0.169616443085679158E+01 0.307138499179686109E+00 0.139938887886712884E+02
0.119046697165257087E+01 0.111662426146181826E+01 0.493633439069329870E+04 -0.150087934718193639E+01 0.913331060704009323E-01 0.139940389079595491E+02
0.119046697165257087E+01 0.111662426146181826E+01 0.493633439069329870E+04 -0.150087934718193639E+01 0.913331060704009323E-01 0.139940389079595491E+02
0.118638868612707538E+01 0.102958788050973737E+01 0.390064505448810314E+04 -0.180173204053995772E+01 0.119581686226712405E+00 0.139947624933168182E+02
0.118512677577142433E+01 0.102092984106276563E+01 0.360326990206725986E+04 -0.143859577268686545E+01 0.462886588152292500E+00 0.139955852180921898E+02
0.118780427866232507E+01 0.114132318633959429E+01 0.344541037654455477E+04 -0.193277250940134615E+01 0.186705316362945350E+00 0.139955901274287076E+02
0.118892716488614214E+01 0.118891507602145108E+01 0.445698427347454435E+04 -0.145390040836306023E+01 0.121102850032757586E+00 0.139957584962893797E+02
0.118892716488614214E+01 0.118891507602145108E+01 0.445698427347454435E+04 -0.145390040836306023E+01 0.121102850032757586E+00 0.139957584962893797E+02
